task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
221	3e/2e62b0	413100	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K67MK)	CACHED	0	2025-06-12 11:19:21.879	4s	2s	378.9%	509.3 MB	28.5 GB	1.2 GB	1.2 GB
222	e5/bc454a	403765	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K68MK)	CACHED	0	2025-06-12 11:18:56.139	915ms	17ms	142.4%	3 MB	3.9 MB	131.4 KB	910 B
223	fe/fb19ff	408691	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K68MK)	CACHED	0	2025-06-12 11:19:08.092	9.2s	7s	211.5%	1.4 GB	6.6 GB	201.4 MB	6.6 MB
224	01/7c0159	407280	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K68MK)	CACHED	0	2025-06-12 11:19:04.387	3.7s	2s	457.4%	505.4 MB	28.5 GB	1.1 GB	1.1 GB
225	0b/1b719c	415072	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K68MK)	CACHED	0	2025-06-12 11:19:26.598	3.8s	3s	355.1%	512.9 MB	28.5 GB	1.1 GB	1 GB
226	06/3abcf3	405629	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K69MK)	CACHED	0	2025-06-12 11:19:00.512	998ms	17ms	72.9%	3 MB	3.9 MB	131.4 KB	909 B
228	e1/b5989a	410010	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K69MK)	CACHED	0	2025-06-12 11:19:11.942	10.2s	8s	221.0%	1.2 GB	6.3 GB	254.9 MB	6.5 MB
227	ec/97d5c3	411696	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K69MK)	CACHED	0	2025-06-12 11:19:17.248	4.6s	3s	483.3%	506.9 MB	28.5 GB	1.4 GB	1.4 GB
229	63/064643	419727	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K69MK)	CACHED	0	2025-06-12 11:19:45.851	4.5s	3s	397.1%	510.7 MB	28.5 GB	1.3 GB	1.3 GB
230	33/88f48d	407833	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K6MK)	CACHED	0	2025-06-12 11:19:06.396	971ms	18ms	102.1%	2.8 MB	3.9 MB	131.4 KB	910 B
231	75/a82c54	413209	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K6MK)	CACHED	0	2025-06-12 11:19:22.145	4.4s	3s	495.1%	501.1 MB	28.5 GB	1.4 GB	1.4 GB
232	d3/23ff7b	414748	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K6MK)	CACHED	0	2025-06-12 11:19:25.845	10.5s	9s	225.0%	1.2 GB	6.5 GB	254.8 MB	6.4 MB
233	f5/fb4b4f	420598	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K6MK)	CACHED	0	2025-06-12 11:19:49.799	4.1s	3s	385.2%	504.2 MB	28.5 GB	1.3 GB	1.3 GB
234	74/2ccfc8	410012	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K70MK)	CACHED	0	2025-06-12 11:19:11.948	925ms	18ms	98.0%	3.1 MB	3.9 MB	131.4 KB	909 B
236	1e/c9daca	416104	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K70MK)	CACHED	0	2025-06-12 11:19:30.399	4.5s	3s	500.7%	505.7 MB	28.5 GB	1.5 GB	1.5 GB
235	d6/e1d2d9	417239	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K70MK)	CACHED	0	2025-06-12 11:19:34.951	10.9s	8s	217.5%	1.2 GB	6.7 GB	268.8 MB	6.5 MB
237	bd/9df476	420965	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K70MK)	CACHED	0	2025-06-12 11:19:50.363	4.2s	3s	393.9%	501.2 MB	28.5 GB	1.4 GB	1.4 GB
238	30/8e68a9	411349	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K71MK)	CACHED	0	2025-06-12 11:19:16.882	1.5s	16ms	110.7%	2.9 MB	3.9 MB	131.5 KB	910 B
239	6e/e07902	417635	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K71MK)	CACHED	0	2025-06-12 11:19:36.342	4.1s	3s	459.0%	495.6 MB	28.5 GB	1.3 GB	1.2 GB
240	55/9783bf	418832	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K71MK)	CACHED	0	2025-06-12 11:19:40.452	9.3s	7s	232.0%	1.3 GB	6.6 GB	219.9 MB	6.5 MB
241	38/84c1dd	422265	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K71MK)	CACHED	0	2025-06-12 11:19:53.867	4s	2s	372.4%	511.5 MB	28.5 GB	1.2 GB	1.2 GB
242	51/ef3165	423239	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K72MK)	CACHED	0	2025-06-12 11:20:12.280	1.3s	18ms	129.8%	2.9 MB	3.9 MB	131.5 KB	910 B
243	ba/3b5073	423676	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K72MK)	CACHED	0	2025-06-12 11:20:13.628	7.8s	6s	216.4%	1.1 GB	6.6 GB	117.1 MB	6.5 MB
244	de/a968e2	423677	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K72MK)	CACHED	0	2025-06-12 11:20:13.633	3.4s	1s	379.1%	501.4 MB	28.5 GB	616.2 MB	593.6 MB
245	88/4975c5	424830	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K72MK)	CACHED	0	2025-06-12 11:20:17.061	3.2s	2s	293.4%	265.6 MB	14.3 GB	582.1 MB	574.1 MB
246	bb/1c4edb	425861	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K73MK)	CACHED	0	2025-06-12 11:21:19.113	1.3s	19ms	127.2%	2.9 MB	3.9 MB	131.5 KB	910 B
248	d7/853912	426303	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K73MK)	CACHED	0	2025-06-12 11:21:20.433	3.4s	2s	390.4%	504.7 MB	28.5 GB	677.3 MB	653.1 MB
247	b2/0dc932	426304	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K73MK)	CACHED	0	2025-06-12 11:21:20.437	7.7s	5s	216.8%	826.5 MB	6.4 GB	128.6 MB	6.6 MB
249	3c/d87710	427514	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K73MK)	CACHED	0	2025-06-12 11:21:23.815	3.6s	2s	303.4%	449.5 MB	24.9 GB	638.2 MB	630.2 MB
250	22/5943c2	428538	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K74MK)	CACHED	0	2025-06-12 11:22:32.073	947ms	19ms	96.0%	2.9 MB	3.9 MB	131.5 KB	909 B
252	9e/ea5ba0	429006	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K74MK)	CACHED	0	2025-06-12 11:22:33.042	3s	1s	392.5%	504.6 MB	28.5 GB	702.7 MB	678.6 MB
251	5d/697725	429005	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K74MK)	CACHED	0	2025-06-12 11:22:33.037	7.3s	5s	246.0%	896 MB	6.5 GB	132.3 MB	6.6 MB
253	ab/c54adf	430520	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K74MK)	CACHED	0	2025-06-12 11:22:36.102	3.1s	2s	324.1%	508.1 MB	28.5 GB	664.2 MB	656.2 MB
254	65/56eeed	430142	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K75MK)	CACHED	0	2025-06-12 11:22:35.388	1.4s	16ms	149.5%	3 MB	3.9 MB	131.5 KB	910 B
255	e6/7a0cbe	432096	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K75MK)	CACHED	0	2025-06-12 11:22:40.327	3.7s	2s	429.6%	497.6 MB	28.5 GB	892 MB	862.7 MB
256	49/64ceb4	431615	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K75MK)	CACHED	0	2025-06-12 11:22:39.221	8.6s	6s	211.6%	1.3 GB	6.6 GB	160.7 MB	6.5 MB
257	f2/2959b5	433057	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K75MK)	CACHED	0	2025-06-12 11:22:44.064	3.6s	2s	341.1%	506.6 MB	28.5 GB	841.3 MB	833.2 MB
258	98/262c9f	433957	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K77MK)	CACHED	0	2025-06-12 11:23:42.121	1.6s	17ms	104.8%	2.9 MB	3.9 MB	131.5 KB	910 B
259	7b/26b291	434445	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K77MK)	CACHED	0	2025-06-12 11:23:43.793	7.6s	6s	232.7%	831.6 MB	6.5 GB	126.6 MB	6.5 MB
260	8d/bcb966	434444	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K77MK)	CACHED	0	2025-06-12 11:23:43.788	3.4s	2s	385.1%	500.6 MB	28.5 GB	704.6 MB	680.4 MB
261	69/cd7c2e	435631	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K77MK)	CACHED	0	2025-06-12 11:23:47.200	3.4s	2s	310.1%	510.5 MB	28.5 GB	666.3 MB	658.2 MB
262	c6/1dd027	436872	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K7MK)	CACHED	0	2025-06-12 11:24:54.768	1.2s	19ms	62.6%	2.8 MB	3.9 MB	131.4 KB	909 B
264	4a/d6c921	437336	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K7MK)	CACHED	0	2025-06-12 11:24:55.998	7.9s	5s	227.2%	772.7 MB	6.5 GB	133.3 MB	6.4 MB
263	9d/7f85f6	437337	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K7MK)	CACHED	0	2025-06-12 11:24:56.003	3.3s	2s	408.1%	495.9 MB	28.5 GB	734.1 MB	707.7 MB
265	cf/56f6c4	438535	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K7MK)	CACHED	0	2025-06-12 11:24:59.334	3.4s	2s	317.8%	508.4 MB	28.5 GB	686.2 MB	678.2 MB
266	21/6557d8	439620	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K8MK)	CACHED	0	2025-06-12 11:25:29.582	1.4s	17ms	69.7%	2.9 MB	3.9 MB	131.4 KB	909 B
267	a9/eb615a	440063	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K8MK)	CACHED	0	2025-06-12 11:25:31.028	6.7s	4s	243.9%	777.7 MB	6.5 GB	93.9 MB	6.5 MB
268	f7/52ac92	440064	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K8MK)	CACHED	0	2025-06-12 11:25:31.033	3s	1s	351.1%	201.5 MB	10.7 GB	489.6 MB	469.6 MB
269	08/ed5730	441218	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K8MK)	CACHED	0	2025-06-12 11:25:34.018	2.8s	1s	277.9%	91.9 MB	3.6 GB	459.7 MB	451.7 MB
270	41/01baef	442074	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (K9MK)	CACHED	0	2025-06-12 11:25:59.221	967ms	17ms	99.0%	2.9 MB	3.9 MB	131.4 KB	909 B
272	89/1591e6	442536	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (K9MK)	CACHED	0	2025-06-12 11:26:00.205	6.1s	5s	239.7%	1.2 GB	6.7 GB	87.4 MB	6.5 MB
271	9b/663100	442537	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (K9MK)	CACHED	0	2025-06-12 11:26:00.210	2.7s	1s	343.1%	146.6 MB	7.2 GB	454 MB	435.1 MB
273	88/45cf9e	443716	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (K9MK)	CACHED	0	2025-06-12 11:26:02.933	3s	1s	260.1%	91.4 MB	3.6 GB	427 MB	419 MB
274	6f/735350	443742	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M11MK)	CACHED	0	2025-06-12 11:26:02.972	1.5s	18ms	105.8%	2.9 MB	3.9 MB	131.5 KB	910 B
276	e9/e3a434	445042	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M11MK)	CACHED	0	2025-06-12 11:26:06.349	3.8s	2s	474.0%	501.3 MB	28.5 GB	1.1 GB	1 GB
275	6c/445d16	444820	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M11MK)	CACHED	0	2025-06-12 11:26:05.932	8.7s	7s	222.2%	1.2 GB	6.5 GB	174.2 MB	6.3 MB
277	3f/34bccf	446284	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M11MK)	CACHED	0	2025-06-12 11:26:10.181	3.5s	2s	363.2%	504.1 MB	28.5 GB	1017.4 MB	1009.3 MB
278	9a/e9fd36	447222	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M12MK)	CACHED	0	2025-06-12 11:26:43.888	1.4s	19ms	96.4%	3 MB	3.9 MB	131.5 KB	909 B
279	2f/643fb4	447738	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M12MK)	CACHED	0	2025-06-12 11:26:45.290	3.1s	2s	386.7%	496.2 MB	28.5 GB	601.7 MB	579.2 MB
280	c7/912b8c	447732	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M12MK)	CACHED	0	2025-06-12 11:26:45.283	6.5s	4s	259.9%	1 GB	6.4 GB	99.9 MB	6.4 MB
281	5e/67e588	448915	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M12MK)	CACHED	0	2025-06-12 11:26:48.406	2.7s	1s	299.1%	147 MB	7.2 GB	563.2 MB	555.1 MB
282	5e/256fff	449888	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M12MP)	CACHED	0	2025-06-12 11:26:58.005	1.3s	19ms	120.6%	2.9 MB	3.9 MB	131.5 KB	910 B
283	86/18a6af	450327	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M12MP)	CACHED	0	2025-06-12 11:26:59.312	6.3s	5s	238.8%	675.3 MB	6.5 GB	62.8 MB	5.8 MB
284	5f/861bc4	450328	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M12MP)	CACHED	0	2025-06-12 11:26:59.316	2.7s	1s	287.9%	14.1 MB	21.7 MB	286.2 MB	258 MB
285	c8/a056b7	451301	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M12MP)	CACHED	0	2025-06-12 11:27:01.997	2.4s	1s	201.8%	24.7 MB	33 MB	216.1 MB	206.2 MB
286	07/ac052d	452004	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M13MK)	CACHED	0	2025-06-12 11:27:04.486	1.2s	17ms	142.2%	3.1 MB	3.9 MB	131.5 KB	910 B
288	3e/b57e53	452589	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M13MK)	CACHED	0	2025-06-12 11:27:05.757	5.5s	3s	257.4%	445.2 MB	6.4 GB	45.9 MB	6.3 MB
287	92/619dac	452588	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M13MK)	CACHED	0	2025-06-12 11:27:05.752	2.6s	1s	232.6%	21.7 MB	30 MB	216.1 MB	202.2 MB
289	60/28d202	453593	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M13MK)	CACHED	0	2025-06-12 11:27:08.352	2.5s	1s	196.8%	12.1 MB	19.9 MB	200.4 MB	192.3 MB
290	1a/701eac	454411	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M13MP)	CACHED	0	2025-06-12 11:27:11.924	1.2s	18ms	125.6%	2.8 MB	3.9 MB	131.5 KB	910 B
291	1c/fe7fb4	454875	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M13MP)	CACHED	0	2025-06-12 11:27:13.136	5.4s	4s	265.5%	423.4 MB	6.5 GB	48.4 MB	6.2 MB
292	c7/6dc82f	454876	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M13MP)	CACHED	0	2025-06-12 11:27:13.141	2.5s	1s	236.7%	21.8 MB	30 MB	223.4 MB	208.3 MB
293	e7/2eeede	455871	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M13MP)	CACHED	0	2025-06-12 11:27:15.644	2.5s	1s	186.9%	12.2 MB	19.9 MB	202.8 MB	194.6 MB
294	d5/e430c2	456691	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M14MK)	CACHED	0	2025-06-12 11:27:20.499	1s	20ms	94.9%	3 MB	3.9 MB	131.5 KB	909 B
296	e8/fe64ca	457101	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M14MK)	CACHED	0	2025-06-12 11:27:21.539	2.4s	1s	266.4%	20.7 MB	27.9 MB	255.4 MB	241.4 MB
295	7e/c0e445	457100	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M14MK)	CACHED	0	2025-06-12 11:27:21.534	5.2s	3s	261.5%	482 MB	6.4 GB	51.5 MB	6.5 MB
297	88/b19b91	458107	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M14MK)	CACHED	0	2025-06-12 11:27:23.950	2.3s	2s	208.7%	24.7 MB	33 MB	240 MB	232 MB
298	95/1ea46b	458473	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M14MP)	CACHED	0	2025-06-12 11:27:24.713	961ms	19ms	63.9%	2.9 MB	3.9 MB	131.5 KB	909 B
300	16/653452	459694	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M14MP)	CACHED	0	2025-06-12 11:27:26.780	5.2s	3s	243.1%	527.2 MB	6.6 GB	39.4 MB	6.3 MB
299	d8/7955f2	459218	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M14MP)	CACHED	0	2025-06-12 11:27:26.248	2.2s	1s	221.2%	24.8 MB	33 MB	169.8 MB	156.1 MB
301	5c/326691	460386	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M14MP)	CACHED	0	2025-06-12 11:27:28.503	2.1s	1s	174.9%	12.2 MB	19.9 MB	152.7 MB	144.4 MB
302	c4/e04639	460892	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M16MK)	CACHED	0	2025-06-12 11:27:29.990	1.2s	16ms	107.0%	2.9 MB	3.9 MB	131.5 KB	910 B
304	2f/280069	461827	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M16MK)	CACHED	0	2025-06-12 11:27:31.959	4.5s	3s	498.1%	509.4 MB	28.5 GB	1.5 GB	1.5 GB
303	b2/e87077	461428	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M16MK)	CACHED	0	2025-06-12 11:27:31.185	10.4s	9s	209.1%	1.3 GB	6.4 GB	241.1 MB	6.4 MB
305	02/ac330f	465025	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M16MK)	CACHED	0	2025-06-12 11:27:41.659	3.9s	3s	388.3%	508.4 MB	28.5 GB	1.4 GB	1.4 GB
306	a2/5137c3	462404	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M16MP)	CACHED	0	2025-06-12 11:27:33.433	982ms	18ms	69.8%	3 MB	3.9 MB	131.5 KB	909 B
308	13/fd091c	464989	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M16MP)	CACHED	0	2025-06-12 11:27:41.550	2.2s	1s	202.8%	12.2 MB	19.9 MB	164.7 MB	152 MB
307	ba/836621	463578	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M16MP)	CACHED	0	2025-06-12 11:27:36.503	5.2s	3s	224.8%	488.1 MB	6.5 GB	36.4 MB	6.4 MB
309	ce/6a38bd	468817	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M16MP)	CACHED	0	2025-06-12 11:27:49.625	2.1s	1s	176.6%	12 MB	19.7 MB	151.9 MB	143.8 MB
310	99/233b10	464287	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M19MK)	CACHED	0	2025-06-12 11:27:39.510	963ms	16ms	108.8%	2.9 MB	3.9 MB	131.5 KB	910 B
312	52/d8fb24	467282	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M19MK)	CACHED	0	2025-06-12 11:27:45.551	4.1s	3s	484.7%	507.9 MB	28.5 GB	1.4 GB	1.4 GB
311	78/d1312a	466070	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M19MK)	CACHED	0	2025-06-12 11:27:43.801	10.3s	8s	213.3%	1.2 GB	6.6 GB	265.2 MB	6.6 MB
313	d0/8b48d1	472936	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M19MK)	CACHED	0	2025-06-12 11:28:04.913	4s	3s	377.7%	505 MB	28.5 GB	1.4 GB	1.3 GB
314	16/2bdb83	465957	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M19MP)	CACHED	0	2025-06-12 11:27:43.666	1s	18ms	134.0%	2.9 MB	3.9 MB	131.5 KB	910 B
316	d3/3f72e4	470194	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M19MP)	CACHED	0	2025-06-12 11:27:54.084	10.2s	9s	209.5%	1.4 GB	6.7 GB	234.3 MB	6.4 MB
315	67/978b51	469391	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M19MP)	CACHED	0	2025-06-12 11:27:51.772	4s	3s	455.6%	490.5 MB	28.5 GB	1.2 GB	1.2 GB
317	5c/65154a	474818	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M19MP)	CACHED	0	2025-06-12 11:28:08.254	3.5s	2s	374.7%	505.2 MB	28.5 GB	1.1 GB	1.1 GB
318	5f/0b65dd	468064	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M1MK)	CACHED	0	2025-06-12 11:27:48.558	933ms	17ms	108.6%	2.8 MB	3.9 MB	131.4 KB	910 B
320	38/339a73	470903	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M1MK)	CACHED	0	2025-06-12 11:27:55.777	9.1s	7s	224.4%	1.2 GB	6.5 GB	230.5 MB	6.5 MB
319	c2/03af61	472592	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M1MK)	CACHED	0	2025-06-12 11:28:04.291	4s	3s	452.1%	499.3 MB	28.5 GB	1.2 GB	1.2 GB
321	1d/42d90c	481141	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M1MK)	CACHED	0	2025-06-12 11:28:27.955	3.6s	3s	363.8%	506.4 MB	28.5 GB	1.1 GB	1.1 GB
322	e2/71b29e	471415	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M1MP)	CACHED	0	2025-06-12 11:27:57.784	964ms	18ms	100.7%	2.9 MB	3.9 MB	131.4 KB	910 B
323	0c/44b36b	476748	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M1MP)	CACHED	0	2025-06-12 11:28:11.746	16.2s	14s	208.1%	1.3 GB	6.2 GB	461.3 MB	6.3 MB
324	18/c526f2	475290	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M1MP)	CACHED	0	2025-06-12 11:28:08.945	5.9s	5s	524.0%	504.5 MB	28.5 GB	2.4 GB	2.3 GB
325	5e/f782a4	484444	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M1MP)	CACHED	0	2025-06-12 11:28:36.143	5.7s	4s	425.2%	524.6 MB	28.5 GB	2.2 GB	2.2 GB
326	bf/337936	472937	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M20MK)	CACHED	0	2025-06-12 11:28:04.918	1s	15ms	75.2%	2.9 MB	3.9 MB	131.5 KB	909 B
327	a2/0b8081	477935	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M20MK)	CACHED	0	2025-06-12 11:28:14.873	4.6s	4s	513.1%	505.7 MB	28.5 GB	1.8 GB	1.7 GB
328	1c/103fc4	479573	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M20MK)	CACHED	0	2025-06-12 11:28:19.516	12.2s	10s	201.9%	1.3 GB	6.6 GB	331.4 MB	6.5 MB
329	ca/4f11e1	487301	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M20MK)	CACHED	0	2025-06-12 11:28:46.682	4.8s	3s	410.1%	516.2 MB	28.5 GB	1.7 GB	1.7 GB
330	41/012e17	476083	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M20MP)	CACHED	0	2025-06-12 11:28:10.953	948ms	16ms	110.5%	3 MB	3.9 MB	131.5 KB	910 B
